2026-04-20 17:29:27.805 [main] INFO  server.ServerMain - Порт сервера не передан, используем по умолчанию: 1524
2026-04-21 22:52:55.537 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=er) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-21 22:52:57.188 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:52520 (user=er)
2026-04-21 22:52:57.253 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=er)
2026-04-21 22:52:57.253 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=er) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-21 22:53:04.038 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:52521 (user=sergey)
2026-04-21 22:53:04.075 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey)
2026-04-21 22:53:04.075 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 01:41:28.083 [main] INFO  server.ServerMain - Порт сервера не передан, используем по умолчанию: 1524
2026-04-22 01:41:28.917 [main] INFO  server.DatabaseManager - Таблицы базы данных инициализированы
2026-04-22 01:41:28.918 [main] INFO  server.DatabaseManager - Подключение к базе данных (jdbc:postgresql://localhost:9876/studs) установлено
2026-04-22 01:41:28.970 [main] INFO  server.DatabaseManager - Загружено 0 продуктов из базы данных
2026-04-22 01:41:28.977 [main] INFO  server.CommandManager - Все команды инициализированы
2026-04-22 01:41:28.981 [Thread-0] INFO  server.ServerMain - Доступные команды сервера: exit
2026-04-22 01:41:46.168 [main] INFO  server.ServerMain - Порт сервера не передан, используем по умолчанию: 1524
2026-04-22 01:41:46.960 [main] INFO  server.DatabaseManager - Таблицы базы данных инициализированы
2026-04-22 01:41:46.960 [main] INFO  server.DatabaseManager - Подключение к базе данных (jdbc:postgresql://localhost:9876/studs) установлено
2026-04-22 01:41:47.035 [main] INFO  server.DatabaseManager - Загружено 0 продуктов из базы данных
2026-04-22 01:41:47.040 [main] INFO  server.CommandManager - Все команды инициализированы
2026-04-22 01:41:47.043 [Thread-0] INFO  server.ServerMain - Доступные команды сервера: exit
2026-04-22 01:41:50.426 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'ping' от /127.0.0.1:52694 (user=null)
2026-04-22 01:41:50.429 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'ping' (user=null)
2026-04-22 01:41:50.429 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Команда 'ping' (user=null) успешно выполнена. Ответ: I'm okay
2026-04-22 12:05:25.197 [main] INFO  server.ServerMain - Порт сервера не передан, используем по умолчанию: 1524
2026-04-22 12:05:25.256 [main] ERROR server.ServerMain - Не удалось подключиться к БД с переменными окружениями (возможно их просто нет): Connection to localhost:9876 refused. Check that the hostname and port are correct and that the postmaster is accepting TCP/IP connections.
2026-04-22 12:05:25.256 [main] INFO  server.ServerMain - Введите данные для подключения к БД
2026-04-22 12:05:25.257 [main] INFO  server.ServerMain - 
2026-04-22 12:06:08.825 [main] INFO  server.ServerMain - Порт сервера не передан, используем по умолчанию: 1524
2026-04-22 12:06:09.598 [main] INFO  server.DatabaseManager - Таблицы базы данных инициализированы
2026-04-22 12:06:09.598 [main] INFO  server.DatabaseManager - Подключение к базе данных (jdbc:postgresql://localhost:9876/studs) установлено
2026-04-22 12:06:09.633 [main] INFO  server.DatabaseManager - Загружено 0 продуктов из базы данных
2026-04-22 12:06:09.639 [main] INFO  server.CommandManager - Все команды инициализированы
2026-04-22 12:06:09.643 [Thread-0] INFO  server.ServerMain - Доступные команды сервера: exit
2026-04-22 12:06:10.771 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'ping' от /127.0.0.1:53524 (user=null)
2026-04-22 12:06:10.775 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'ping' (user=null)
2026-04-22 12:06:10.776 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Команда 'ping' (user=null) успешно выполнена. Ответ: I'm okay
2026-04-22 12:06:31.967 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:55230 (user=sergey)
2026-04-22 12:06:31.993 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey)
2026-04-22 12:06:31.994 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 12:06:33.382 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'register' от /127.0.0.1:55231 (user=sergey)
2026-04-22 12:06:33.428 [ForkJoinPool-2-worker-1] INFO  server.DatabaseManager - Зарегистрирован новый пользователь: sergey
2026-04-22 12:06:33.428 [ForkJoinPool-2-worker-1] INFO  server.UserManager - Пользователь 'sergey' успешно зарегистрирован
2026-04-22 12:06:33.428 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'register' (user=sergey)
2026-04-22 12:06:33.428 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Команда 'register' (user=sergey) успешно выполнена. Ответ: Регистрация прошла успешно! Добро пожаловать, sergey!
2026-04-22 12:06:33.565 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда <show> не выполнена для пользователя 'sergey': авторизация не пройдена.
2026-04-22 12:06:38.785 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда <show> не выполнена для пользователя 'sergey': авторизация не пройдена.
2026-04-22 13:00:24.025 [main] INFO  server.ServerMain - Порт сервера не передан, используем по умолчанию: 1524
2026-04-22 13:00:24.750 [main] INFO  server.DatabaseManager - Таблицы базы данных инициализированы
2026-04-22 13:00:24.750 [main] INFO  server.DatabaseManager - Подключение к базе данных (jdbc:postgresql://localhost:9876/studs) установлено
2026-04-22 13:00:24.825 [main] INFO  server.DatabaseManager - Загружено 0 продуктов из базы данных
2026-04-22 13:00:24.839 [main] INFO  server.CommandManager - Все команды инициализированы
2026-04-22 13:00:24.841 [Thread-0] INFO  server.ServerMain - Доступные команды сервера: exit
2026-04-22 13:00:27.505 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'ping' от /127.0.0.1:63857 (user=null)
2026-04-22 13:00:27.507 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'ping' (user=null)
2026-04-22 13:00:27.507 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Команда 'ping' (user=null) успешно выполнена. Ответ: I'm okay
2026-04-22 13:00:41.670 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:63858 (user=sergey)
2026-04-22 13:00:41.698 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey)
2026-04-22 13:00:41.698 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:00:49.113 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:63859 (user=sergey)
2026-04-22 13:00:49.129 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey)
2026-04-22 13:00:49.129 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:00:52.294 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'register' от /127.0.0.1:63860 (user=sergey)
2026-04-22 13:00:52.318 [ForkJoinPool-2-worker-1] WARN  server.DatabaseManager - Попытка регистрации существующего пользователя: sergey
2026-04-22 13:00:52.319 [ForkJoinPool-2-worker-1] WARN  server.UserManager - Регистрация не удалась: пользователь с именем 'sergey' уже занят
2026-04-22 13:00:52.319 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'register' (user=sergey)
2026-04-22 13:00:52.319 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'register' (user=sergey) завершилась с ошибкой. Ответ: Ошибка регистрации: пользователь с логином 'sergey' уже существует.
2026-04-22 13:01:39.548 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:64334 (user=sergey)
2026-04-22 13:01:39.567 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey)
2026-04-22 13:01:39.567 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:01:49.176 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:64335 (user=sergey)
2026-04-22 13:01:49.195 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey)
2026-04-22 13:01:49.195 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:01:55.679 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:58668 (user=sergey2)
2026-04-22 13:01:55.695 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:01:55.695 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:01:56.938 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:58669 (user=sergey2)
2026-04-22 13:01:56.990 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:01:56.990 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:01:58.834 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'register' от /127.0.0.1:58670 (user=sergey2)
2026-04-22 13:01:58.861 [ForkJoinPool-2-worker-1] INFO  server.DatabaseManager - Зарегистрирован новый пользователь: sergey2
2026-04-22 13:01:58.861 [ForkJoinPool-2-worker-1] INFO  server.UserManager - Пользователь 'sergey2' успешно зарегистрирован
2026-04-22 13:01:58.862 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'register' (user=sergey2)
2026-04-22 13:01:58.862 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Команда 'register' (user=sergey2) успешно выполнена. Ответ: Регистрация прошла успешно! Добро пожаловать, sergey2!
2026-04-22 13:01:59.035 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда <show> не выполнена для пользователя 'sergey2': авторизация не пройдена.
2026-04-22 13:02:04.039 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда <show> не выполнена для пользователя 'sergey2': авторизация не пройдена.
2026-04-22 13:02:09.034 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда <show> не выполнена для пользователя 'sergey2': авторизация не пройдена.
2026-04-22 13:29:36.470 [main] INFO  server.ServerMain - Порт сервера не передан, используем по умолчанию: 1524
2026-04-22 13:29:37.283 [main] INFO  server.DatabaseManager - Таблицы базы данных инициализированы
2026-04-22 13:29:37.284 [main] INFO  server.DatabaseManager - Подключение к базе данных (jdbc:postgresql://localhost:9876/studs) установлено
2026-04-22 13:29:37.326 [main] INFO  server.DatabaseManager - Загружено 0 продуктов из базы данных
2026-04-22 13:29:37.335 [main] INFO  server.CommandManager - Все команды инициализированы
2026-04-22 13:29:37.339 [Thread-0] INFO  server.ServerMain - Доступные команды сервера: exit
2026-04-22 13:30:02.517 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'ping' от /127.0.0.1:49697 (user=null)
2026-04-22 13:30:02.520 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'ping' (user=null)
2026-04-22 13:30:02.521 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Команда 'ping' (user=null) успешно выполнена. Ответ: I'm okay
2026-04-22 13:30:16.026 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:53085 (user=sergey2)
2026-04-22 13:30:16.054 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:30:16.055 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:30:17.708 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:53086 (user=sergey2)
2026-04-22 13:30:17.731 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:30:17.731 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:30:18.646 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:53087 (user=sergey2)
2026-04-22 13:30:18.668 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:30:18.668 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:30:21.246 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'register' от /127.0.0.1:53088 (user=sergey2)
2026-04-22 13:30:21.276 [ForkJoinPool-2-worker-1] WARN  server.DatabaseManager - Попытка регистрации существующего пользователя: sergey2
2026-04-22 13:30:21.276 [ForkJoinPool-2-worker-1] WARN  server.UserManager - Регистрация не удалась: пользователь с именем 'sergey2' уже занят
2026-04-22 13:30:21.277 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'register' (user=sergey2)
2026-04-22 13:30:21.277 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'register' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка регистрации: пользователь с логином 'sergey2' уже существует.
2026-04-22 13:30:27.133 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'register' от /127.0.0.1:53089 (user=sergey2)
2026-04-22 13:30:27.153 [ForkJoinPool-2-worker-1] WARN  server.DatabaseManager - Попытка регистрации существующего пользователя: sergey2
2026-04-22 13:30:27.153 [ForkJoinPool-2-worker-1] WARN  server.UserManager - Регистрация не удалась: пользователь с именем 'sergey2' уже занят
2026-04-22 13:30:27.153 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'register' (user=sergey2)
2026-04-22 13:30:27.153 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'register' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка регистрации: пользователь с логином 'sergey2' уже существует.
2026-04-22 13:36:23.495 [main] INFO  server.ServerMain - Порт сервера не передан, используем по умолчанию: 1524
2026-04-22 13:36:24.405 [main] INFO  server.DatabaseManager - Таблицы базы данных инициализированы
2026-04-22 13:36:24.405 [main] INFO  server.DatabaseManager - Подключение к базе данных (jdbc:postgresql://localhost:9876/studs) установлено
2026-04-22 13:36:24.450 [main] INFO  server.DatabaseManager - Загружено 0 продуктов из базы данных
2026-04-22 13:36:24.462 [main] INFO  server.CommandManager - Все команды инициализированы
2026-04-22 13:36:24.467 [Thread-0] INFO  server.ServerMain - Доступные команды сервера: exit
2026-04-22 13:36:34.784 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'ping' от /127.0.0.1:59336 (user=null)
2026-04-22 13:36:34.786 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'ping' (user=null)
2026-04-22 13:36:34.786 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Команда 'ping' (user=null) успешно выполнена. Ответ: I'm okay
2026-04-22 13:36:47.257 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:60761 (user=sergey2)
2026-04-22 13:36:47.286 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:36:47.286 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:36:53.272 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:60762 (user=sergey2)
2026-04-22 13:36:53.288 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:36:53.288 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:37:07.932 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:62316 (user=sergey2)
2026-04-22 13:37:07.954 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:37:07.954 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:37:57.746 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:57813 (user=sergey2)
2026-04-22 13:37:57.762 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:37:57.762 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:38:00.779 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'register' от /127.0.0.1:57814 (user=sergey2)
2026-04-22 13:38:00.827 [ForkJoinPool-2-worker-1] WARN  server.DatabaseManager - Попытка регистрации существующего пользователя: sergey2
2026-04-22 13:38:00.827 [ForkJoinPool-2-worker-1] WARN  server.UserManager - Регистрация не удалась: пользователь с именем 'sergey2' уже занят
2026-04-22 13:38:00.828 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'register' (user=sergey2)
2026-04-22 13:38:00.828 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'register' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка регистрации: пользователь с логином 'sergey2' уже существует.
2026-04-22 13:38:04.558 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:53613 (user=sergey2)
2026-04-22 13:38:04.590 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:38:04.590 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:38:09.273 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:53614 (user=sergey2)
2026-04-22 13:38:09.290 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey2)
2026-04-22 13:38:09.290 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey2) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:38:36.740 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'ping' от /127.0.0.1:60642 (user=null)
2026-04-22 13:38:36.740 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'ping' (user=null)
2026-04-22 13:38:36.740 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Команда 'ping' (user=null) успешно выполнена. Ответ: I'm okay
2026-04-22 13:38:46.909 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'login' от /127.0.0.1:53847 (user=sergey)
2026-04-22 13:38:46.941 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'login' (user=sergey)
2026-04-22 13:38:46.941 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда 'login' (user=sergey) завершилась с ошибкой. Ответ: Ошибка: неверный логин или пароль
2026-04-22 13:38:47.983 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'register' от /127.0.0.1:53848 (user=sergey)
2026-04-22 13:38:48.020 [ForkJoinPool-2-worker-1] INFO  server.DatabaseManager - Зарегистрирован новый пользователь: sergey
2026-04-22 13:38:48.021 [ForkJoinPool-2-worker-1] INFO  server.UserManager - Пользователь 'sergey' успешно зарегистрирован
2026-04-22 13:38:48.021 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'register' (user=sergey)
2026-04-22 13:38:48.022 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Команда 'register' (user=sergey) успешно выполнена. Ответ: Регистрация прошла успешно! Добро пожаловать, sergey!
2026-04-22 13:38:48.160 [ForkJoinPool-2-worker-1] WARN  server.CommandManager - Команда <show> не выполнена для пользователя 'sergey': авторизация не пройдена.
2026-04-22 13:38:50.471 [ForkJoinPool-1-worker-1] INFO  server.ServerMain - Получен запрос 'ping' от /127.0.0.1:53850 (user=null)
2026-04-22 13:38:50.472 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Выполняется команда 'ping' (user=null)
2026-04-22 13:38:50.473 [ForkJoinPool-2-worker-1] INFO  server.CommandManager - Команда 'ping' (user=null) успешно выполнена. Ответ: I'm okay
